"Ticket_id","PurchaseDate","Price","EANCode","IsActive","Event_Event_id","Visitor_Visitor_id","Ticket_type_Type","Payment_method_Method","Seller_id"
381,"2018-09-16",100,"3804474806865",1,3,100,"Regular","Debit Card",""
382,"2018-09-16",100,"5343399641635",0,3,"","Regular","",""
383,"2018-09-16",100,"9876719822236",1,3,111,"Regular","Debit Card",""
384,"2018-08-18",80,"1308861094837",1,3,79,"Early Bird","Credit Card",""
385,"2018-09-16",100,"6297846788794",1,3,3,"Regular","Credit Card",""
386,"2018-09-16",100,"5939628719432",1,3,126,"Regular","Credit Card",""
387,"2018-09-16",100,"3536698515318",1,3,8,"Regular","Cash",""
388,"2018-09-16",100,"8072371190928",1,3,141,"Regular","Cash",""
389,"2018-09-16",100,"1056923874619",1,3,16,"Regular","Debit Card",""
390,"2018-09-16",70,"7891118765209",1,3,70,"Group","Bank Account",""
391,"2018-09-16",100,"6072695030424",1,3,127,"Regular","Cash",""
392,"2018-09-16",100,"1345477728270",1,3,50,"Regular","No Cash",""
393,"2018-08-18",80,"1709989397199",1,3,2,"Early Bird","Cash",""
394,"2018-09-16",100,"3140500483939",1,3,44,"Regular","Credit Card",""
395,"2018-09-16",100,"1739318353126",0,3,"","Regular","",""
396,"2018-09-16",100,"3303840211305",1,3,107,"Regular","Debit Card",""
397,"2018-08-18",80,"9466267481541",1,3,27,"Early Bird","Bank Account",""
398,"2018-09-16",100,"6851399671216",0,3,"","Regular","",""
399,"2018-09-16",300,"7148228389353",1,3,56,"Backstage","No Cash",""
400,"2018-09-16",100,"2143710806178",1,3,114,"Regular","Bank Account",""
401,"2018-08-18",80,"7546083988321",1,3,112,"Early Bird","Credit Card",""
402,"2018-09-16",100,"4669721245056",1,3,61,"Regular","Debit Card",""
403,"2018-09-16",250,"4773641700932",0,3,"","VIP","",""
404,"2018-09-16",300,"6305606615358",1,3,52,"Backstage","Credit Card",""
405,"2018-09-16",250,"8050580410387",1,3,32,"VIP","Credit Card",""
406,"2018-09-16",100,"2768702493732",0,3,"","Regular","",""
407,"2018-09-16",250,"4178445068409",1,3,4,"VIP","No Cash",""
408,"2018-09-16",300,"3208181871558",1,3,62,"Backstage","Cash",""
409,"2018-08-18",80,"6630345518637",1,3,128,"Early Bird","No Cash",""
410,"2018-09-16",70,"9229146132577",1,3,47,"Group","No Cash",""
411,"2018-09-17",43,"3859071825165",1,4,96,"Regular","Cash",""
412,"2018-09-17",107,"9920280754810",1,4,140,"VIP","No Cash",""
413,"2018-08-19",34,"1490091935707",0,4,"","Early Bird","",""
414,"2018-08-19",34,"1675535472037",1,4,63,"Early Bird","Credit Card",""
415,"2018-09-17",43,"1848504679649",1,4,23,"Regular","Credit Card",""
416,"2018-09-17",43,"5360412206233",1,4,130,"Regular","Cash",""
417,"2018-09-17",107,"8106707381001",1,4,115,"VIP","Credit Card",""
418,"2018-09-17",107,"6000847696910",1,4,56,"VIP","No Cash",""
419,"2018-09-17",107,"6544940654445",0,4,"","VIP","",""
420,"2018-09-17",129,"2619208460364",0,4,"","Backstage","",""
421,"2018-09-17",43,"2873087753577",1,4,1,"Regular","Bank Account",""
422,"2018-09-17",129,"9431451034584",1,4,124,"Backstage","Cash",""
423,"2018-09-17",43,"7450131808073",1,4,125,"Regular","No Cash",""
424,"2018-09-17",43,"8826530261247",0,4,"","Regular","",""
425,"2018-09-17",43,"5258006921865",1,4,11,"Regular","Cash",""
426,"2018-08-19",34,"4601800986558",1,4,53,"Early Bird","Credit Card",""
427,"2018-09-17",43,"3377874288145",1,4,139,"Regular","Cash",""
428,"2018-09-17",43,"5153263909425",1,4,48,"Regular","Debit Card",""
429,"2018-08-19",34,"6534673075457",1,4,136,"Early Bird","Credit Card",""
430,"2018-09-17",43,"7564915744513",1,4,138,"Regular","Credit Card",""
431,"2018-09-17",43,"4321097660382",1,4,50,"Regular","Credit Card",""
432,"2018-09-17",43,"8614137902327",1,4,149,"Regular","Bank Account",""
433,"2018-09-17",43,"1690024265468",0,4,"","Regular","",""
434,"2018-08-19",34,"1285455555401",1,4,31,"Early Bird","No Cash",""
435,"2018-09-17",107,"2723049386479",1,4,28,"VIP","Credit Card",""
436,"2018-08-19",34,"3675979419605",1,4,72,"Early Bird","No Cash",""
437,"2018-09-17",107,"4304968350531",0,4,"","VIP","",""
438,"2018-09-17",43,"9490364717663",1,4,127,"Regular","Credit Card",""
439,"2018-09-17",43,"2562335510349",0,4,"","Regular","",""
440,"2018-08-19",34,"7366730204022",1,4,123,"Early Bird","Credit Card",""
441,"2018-09-17",43,"2894737220020",1,4,8,"Regular","No Cash",""
442,"2018-09-17",43,"1171816360954",0,4,"","Regular","",""
443,"2018-09-17",30,"5047753621358",1,4,112,"Group","No Cash",""
444,"2018-09-17",43,"1666174246031",1,4,55,"Regular","Debit Card",""
445,"2018-09-17",43,"5392466537729",1,4,114,"Regular","Cash",""
446,"2018-08-19",34,"9775004902621",1,4,91,"Early Bird","Bank Account",""
447,"2018-09-17",107,"8606040711897",0,4,"","VIP","",""
448,"2018-09-17",43,"9762304451767",1,4,119,"Regular","Credit Card",""
449,"2018-08-19",34,"1586418261819",1,4,10,"Early Bird","Bank Account",""
450,"2018-09-17",43,"8165186516804",1,4,92,"Regular","No Cash",""
451,"2018-09-17",43,"8228070397027",1,4,70,"Regular","No Cash",""
452,"2018-09-17",43,"4057561793454",0,4,"","Regular","",""
453,"2018-09-17",43,"6829925049759",1,4,132,"Regular","Credit Card",""
454,"2018-09-17",43,"6490335878956",1,4,12,"Regular","Cash",""
455,"2018-09-17",43,"1648770951405",1,4,7,"Regular","Credit Card",""
456,"2018-09-17",43,"7523589494701",1,4,117,"Regular","No Cash",""
457,"2018-09-17",30,"1392361379373",1,4,141,"Group","Bank Account",""
458,"2018-08-19",34,"7065556911145",0,4,"","Early Bird","",""
459,"2018-09-17",30,"4567885720268",1,4,2,"Group","Credit Card",""
460,"2018-09-17",43,"5339720988446",1,4,84,"Regular","No Cash",""
461,"2018-09-17",129,"8356441903044",1,4,113,"Backstage","Debit Card",""
462,"2018-09-17",30,"5475334044305",1,4,110,"Group","Debit Card",""
463,"2018-09-17",43,"3727523180220",0,4,"","Regular","",""
464,"2018-09-17",43,"9410293881752",0,4,"","Regular","",""
465,"2018-09-17",43,"2974319037144",0,4,"","Regular","",""
466,"2018-09-17",43,"9656454911066",0,4,"","Regular","",""
467,"2018-09-17",107,"2690668027325",0,4,"","VIP","",""
468,"2018-09-17",107,"6083091008778",1,4,118,"VIP","Cash",""
469,"2018-09-17",43,"9967641765922",1,4,65,"Regular","Cash",""
470,"2018-09-17",43,"5330617532164",1,4,135,"Regular","Bank Account",""
471,"2018-09-17",43,"8149678072700",1,4,57,"Regular","No Cash",""
472,"2018-09-17",43,"8334774851577",0,4,"","Regular","",""
473,"2018-08-19",34,"5260059699063",1,4,145,"Early Bird","Bank Account",""
474,"2018-09-17",43,"7777742764087",1,4,16,"Regular","Debit Card",""
475,"2018-08-19",34,"6722564899860",1,4,83,"Early Bird","Debit Card",""
476,"2018-09-17",43,"9305287297660",1,4,88,"Regular","Cash",""
477,"2018-09-17",43,"3091147180049",0,4,"","Regular","",""
478,"2018-09-17",107,"3988191984234",1,4,29,"VIP","Cash",""
479,"2018-09-17",43,"9579369300581",1,4,64,"Regular","No Cash",""
480,"2018-09-17",107,"9572598189297",0,4,"","VIP","",""
481,"2018-09-17",43,"5171725838297",1,4,82,"Regular","Debit Card",""
482,"2018-09-17",30,"3550064406965",1,4,20,"Group","Debit Card",""
483,"2018-08-19",34,"8662127993538",0,4,"","Early Bird","",""
484,"2018-09-17",129,"4923886636114",1,4,3,"Backstage","Bank Account",""
485,"2018-09-17",43,"5286974252128",1,4,26,"Regular","Bank Account",""
486,"2018-09-17",43,"5040280003594",1,4,105,"Regular","Credit Card",""
487,"2018-09-17",43,"4896514039228",1,4,71,"Regular","Debit Card",""
488,"2018-08-19",34,"1204679672172",1,4,104,"Early Bird","Debit Card",""
489,"2018-09-17",43,"7117625502726",1,4,40,"Regular","No Cash",""
490,"2018-09-17",30,"1642955954578",1,4,13,"Group","Debit Card",""
491,"2018-09-17",43,"4184290712014",1,4,116,"Regular","Debit Card",""
492,"2018-09-17",43,"6667002676750",1,4,89,"Regular","Debit Card",""
493,"2018-08-19",34,"4542230288244",1,4,128,"Early Bird","No Cash",""
494,"2018-09-17",43,"9744408757558",1,4,122,"Regular","Credit Card",""
495,"2018-09-17",43,"3364574212580",0,4,"","Regular","",""
496,"2018-09-17",43,"1492573383883",1,4,43,"Regular","Bank Account",""
497,"2018-09-17",129,"4233223548566",0,4,"","Backstage","",""
498,"2018-09-17",43,"2052173750062",1,4,142,"Regular","No Cash",""
499,"2018-09-17",43,"9590803941859",1,4,133,"Regular","Debit Card",""
500,"2018-09-17",43,"8283937925928",1,4,22,"Regular","Bank Account",""
501,"2018-09-17",43,"6871562202808",1,4,59,"Regular","Bank Account",""
502,"2018-09-17",43,"2388678436361",1,4,61,"Regular","Debit Card",""
503,"2018-08-19",34,"6536840002104",1,4,51,"Early Bird","Credit Card",""
504,"2018-09-17",43,"1450276949365",1,4,103,"Regular","Credit Card",""
505,"2018-09-17",43,"7898834898606",1,4,68,"Regular","Bank Account",""
506,"2018-09-17",30,"3856257878489",1,4,9,"Group","Debit Card",""
507,"2018-09-17",43,"3582819074334",1,4,30,"Regular","Cash",""
508,"2018-09-17",43,"7759048045941",1,4,58,"Regular","Debit Card",""
509,"2018-09-17",43,"8015997978689",1,4,41,"Regular","No Cash",""
510,"2018-09-17",43,"1116256541242",1,4,25,"Regular","No Cash",""
511,"2018-09-17",107,"9843132435919",1,4,86,"VIP","Credit Card",""
512,"2018-09-17",43,"6720299356596",1,4,76,"Regular","Credit Card",""
513,"2018-09-17",43,"9144296499173",1,4,27,"Regular","Debit Card",""
514,"2018-09-17",43,"7569227648499",0,4,"","Regular","",""
515,"2018-09-17",43,"3788059498885",1,4,4,"Regular","Bank Account",""
516,"2018-09-17",43,"8591082396348",1,4,33,"Regular","Cash",""
517,"2018-09-17",43,"3440705845401",1,4,137,"Regular","No Cash",""
518,"2018-08-19",34,"1235403457731",1,4,5,"Early Bird","Bank Account",""
519,"2018-09-17",43,"1738511225064",1,4,6,"Regular","Credit Card",""
520,"2018-09-17",43,"3155767428289",0,4,"","Regular","",""
521,"2018-09-17",43,"9798315996676",1,4,42,"Regular","Bank Account",""
522,"2018-09-17",43,"3675209683538",1,4,94,"Regular","Bank Account",""
523,"2018-09-17",43,"1508432905595",1,4,143,"Regular","Cash",""
524,"2018-09-17",43,"2058227048403",1,4,15,"Regular","Debit Card",""
525,"2018-09-17",43,"5735852707414",0,4,"","Regular","",""
526,"2018-08-19",34,"2018434735450",0,4,"","Early Bird","",""
527,"2018-09-17",43,"5396120643033",1,4,100,"Regular","Credit Card",""
528,"2018-09-17",43,"8781442746126",1,4,107,"Regular","Credit Card",""
529,"2018-09-17",107,"3772480860121",0,4,"","VIP","",""
530,"2018-09-17",43,"7083993110998",1,4,39,"Regular","Cash",""
531,"2018-09-17",43,"9631284178817",1,4,85,"Regular","Credit Card",""
532,"2018-08-19",34,"6287291310942",1,4,97,"Early Bird","Debit Card",""
533,"2018-09-17",43,"5800649147989",0,4,"","Regular","",""
534,"2018-09-17",129,"3741679911318",1,4,78,"Backstage","Cash",""
535,"2018-09-17",43,"1920018421277",1,4,38,"Regular","Bank Account",""
536,"2018-09-17",43,"1328804712931",0,4,"","Regular","",""
537,"2018-09-17",43,"2009682999007",0,4,"","Regular","",""
538,"2018-09-17",43,"3497762519715",1,4,90,"Regular","Bank Account",""
539,"2018-09-17",43,"7439537584635",1,4,101,"Regular","No Cash",""
540,"2018-09-17",129,"5809592996277",0,4,"","Backstage","",""
541,"2018-09-17",107,"9895543801512",1,4,75,"VIP","Debit Card",""
542,"2018-09-17",107,"1142810480584",1,4,52,"VIP","Credit Card",""
543,"2018-09-17",43,"2552595991260",0,4,"","Regular","",""
544,"2018-09-17",43,"7197931996270",0,4,"","Regular","",""
545,"2018-09-17",43,"1765619251740",0,4,"","Regular","",""
546,"2018-09-17",43,"9462128692010",0,4,"","Regular","",""
547,"2018-08-19",34,"4905188983624",1,4,131,"Early Bird","Credit Card",""
548,"2018-09-17",43,"1400421169554",1,4,79,"Regular","Cash",""
549,"2018-09-17",43,"7964308125903",0,4,"","Regular","",""
550,"2018-09-17",43,"5619258014899",1,4,73,"Regular","Credit Card",""
551,"2018-09-17",43,"6769981590964",0,4,"","Regular","",""
552,"2018-09-17",43,"6492827458353",1,4,148,"Regular","Credit Card",""
553,"2018-09-17",43,"2792599560195",1,4,44,"Regular","Cash",""
554,"2018-09-17",43,"4128099432213",1,4,24,"Regular","Bank Account",""
555,"2018-08-19",34,"9452947619440",1,4,109,"Early Bird","Debit Card",""
556,"2018-09-17",43,"6662659519602",1,4,134,"Regular","Cash",""
557,"2018-08-19",34,"4869613642304",1,4,18,"Early Bird","Cash",""
558,"2018-09-17",43,"1205547342945",1,4,150,"Regular","Cash",""
559,"2018-09-17",43,"8687031246040",0,4,"","Regular","",""
560,"2018-09-17",43,"7760791006219",1,4,14,"Regular","Debit Card",""
561,"2018-09-18",267,"3134533365288",1,5,31,"VIP","Credit Card",""
562,"2018-09-18",107,"9967180801249",1,5,39,"Regular","Debit Card",""
563,"2018-09-18",107,"6913941632714",1,5,37,"Regular","Cash",""
564,"2018-09-18",107,"7460881556422",1,5,117,"Regular","Credit Card",""
565,"2018-09-18",267,"9351116191460",1,5,38,"VIP","No Cash",""
566,"2018-09-18",267,"6409167030568",1,5,138,"VIP","Cash",""
567,"2018-09-18",107,"7806267365870",0,5,"","Regular","",""
568,"2018-08-20",85,"4038083455334",1,5,90,"Early Bird","Cash",""
569,"2018-09-18",267,"9365859689942",1,5,141,"VIP","Bank Account",""
570,"2018-09-18",107,"8071870990404",1,5,22,"Regular","Cash",""
571,"2018-09-18",267,"4174501099368",1,5,68,"VIP","Credit Card",""
572,"2018-09-18",74,"4284600510066",1,5,140,"Group","Debit Card",""
573,"2018-09-18",107,"5991348810150",1,5,122,"Regular","Debit Card",""
574,"2018-08-20",85,"2928645351096",1,5,52,"Early Bird","Cash",""
575,"2018-09-18",107,"5075677301629",1,5,116,"Regular","Debit Card",""
576,"2018-08-20",85,"8880289454679",1,5,148,"Early Bird","Credit Card",""
577,"2018-09-18",107,"9625387511581",1,5,8,"Regular","Cash",""
578,"2018-08-20",85,"2377632438058",1,5,110,"Early Bird","Cash",""
579,"2018-09-18",107,"9492393631684",1,5,23,"Regular","No Cash",""
580,"2018-09-18",107,"3415107455435",1,5,2,"Regular","Cash",""
581,"2018-08-20",85,"8100881836149",1,5,91,"Early Bird","Bank Account",""
582,"2018-08-20",85,"1612132243155",1,5,120,"Early Bird","Credit Card",""
583,"2018-09-18",107,"4358355565660",1,5,70,"Regular","No Cash",""
584,"2018-08-20",85,"5600537151595",1,5,13,"Early Bird","No Cash",""
585,"2018-09-18",107,"5492559322525",1,5,108,"Regular","Bank Account",""
586,"2018-09-18",107,"5604974029126",1,5,35,"Regular","Bank Account",""
587,"2018-09-18",74,"8212632243086",1,5,40,"Group","Credit Card",""
588,"2018-09-18",267,"2157544254134",1,5,55,"VIP","Bank Account",""
589,"2018-09-18",107,"8953595245248",1,5,50,"Regular","Cash",""
590,"2018-09-18",107,"9944638467016",1,5,125,"Regular","Debit Card",""
591,"2018-09-18",107,"3663246866174",1,5,98,"Regular","Debit Card",""
592,"2018-09-18",107,"6082024205517",1,5,58,"Regular","Cash",""
593,"2018-08-20",85,"8033272536608",1,5,64,"Early Bird","Credit Card",""
594,"2018-09-18",107,"7674608283528",0,5,"","Regular","",""
595,"2018-09-18",107,"1861327997743",1,5,82,"Regular","Cash",""
596,"2018-09-18",107,"7334861736428",1,5,131,"Regular","Bank Account",""
597,"2018-09-18",107,"7632165155879",1,5,147,"Regular","Cash",""
598,"2018-09-18",107,"7821395902936",1,5,106,"Regular","Credit Card",""
599,"2018-09-18",107,"7083123788671",1,5,19,"Regular","Bank Account",""
600,"2018-09-18",107,"2647502648772",1,5,128,"Regular","No Cash",""
601,"2018-08-20",85,"4185939714251",1,5,111,"Early Bird","Debit Card",""
602,"2018-09-18",321,"2973942312144",0,5,"","Backstage","",""
603,"2018-09-18",74,"7141373646387",1,5,81,"Group","Credit Card",""
604,"2018-09-18",107,"7168093229336",1,5,84,"Regular","No Cash",""
605,"2018-09-18",107,"6636334800902",1,5,78,"Regular","Debit Card",""
606,"2018-09-18",107,"1854888123219",0,5,"","Regular","",""
607,"2018-09-18",107,"2814794621088",1,5,27,"Regular","Bank Account",""
608,"2018-09-18",107,"9439415891212",1,5,49,"Regular","Debit Card",""
609,"2018-09-18",107,"6620252002360",1,5,104,"Regular","No Cash",""
610,"2018-09-18",107,"9482787761273",1,5,142,"Regular","Cash",""
611,"2018-09-18",107,"7270362462268",1,5,65,"Regular","Bank Account",""
612,"2018-08-20",85,"6892181052216",0,5,"","Early Bird","",""
613,"2018-09-18",321,"6749663776825",0,5,"","Backstage","",""
614,"2018-09-18",107,"9430551828854",0,5,"","Regular","",""
615,"2018-09-18",107,"3990024867335",1,5,28,"Regular","No Cash",""
616,"2018-09-18",107,"2279184946030",0,5,"","Regular","",""
617,"2018-09-18",107,"7347573477860",1,5,75,"Regular","Credit Card",""
618,"2018-09-18",107,"6587955962694",1,5,146,"Regular","Cash",""
619,"2018-09-18",107,"3227617709309",1,5,87,"Regular","No Cash",""
620,"2018-09-18",107,"8059070681177",0,5,"","Regular","",""
621,"2018-09-18",267,"7923116687849",0,5,"","VIP","",""
622,"2018-09-18",107,"3477277271533",1,5,133,"Regular","Debit Card",""
623,"2018-09-18",321,"4049628786561",1,5,94,"Backstage","Credit Card",""
624,"2018-09-18",107,"4840348670684",0,5,"","Regular","",""
625,"2018-09-18",107,"5084746131266",1,5,103,"Regular","No Cash",""
626,"2018-09-18",107,"9835132480692",1,5,17,"Regular","No Cash",""
627,"2018-09-18",107,"3049096480271",0,5,"","Regular","",""
628,"2018-09-18",107,"7529941682540",1,5,113,"Regular","No Cash",""
629,"2018-08-20",85,"9780579392140",1,5,114,"Early Bird","Bank Account",""
630,"2018-09-18",107,"2750042729088",1,5,66,"Regular","Debit Card",""
631,"2018-09-18",267,"7553490031902",1,5,7,"VIP","Bank Account",""
632,"2018-09-18",267,"3162924220965",1,5,93,"VIP","Debit Card",""
633,"2018-09-18",107,"4756462515236",0,5,"","Regular","",""
634,"2018-09-18",107,"6073879607508",1,5,29,"Regular","Bank Account",""
635,"2018-09-18",107,"5963924369896",0,5,"","Regular","",""
636,"2018-09-18",107,"2233683224558",1,5,135,"Regular","No Cash",""
637,"2018-09-18",107,"9577711556067",0,5,"","Regular","",""
638,"2018-09-18",107,"7423023836208",1,5,150,"Regular","No Cash",""
639,"2018-09-18",107,"9020467411052",1,5,100,"Regular","Cash",""
640,"2018-09-18",107,"6396506638953",1,5,145,"Regular","Credit Card",""
641,"2018-09-18",107,"4053955325406",0,5,"","Regular","",""
642,"2018-09-18",107,"1452813570659",1,5,83,"Regular","Bank Account",""
643,"2018-09-18",107,"9020954988899",1,5,59,"Regular","Bank Account",""
644,"2018-09-18",107,"8080659396895",1,5,43,"Regular","Debit Card",""
645,"2018-09-18",107,"7506091861570",1,5,112,"Regular","Cash",""
646,"2018-09-18",107,"4429534778848",0,5,"","Regular","",""
647,"2018-09-18",107,"6955017102929",1,5,53,"Regular","Bank Account",""
648,"2018-09-18",267,"4129799301892",0,5,"","VIP","",""
649,"2018-09-18",74,"6254030613506",1,5,15,"Group","Bank Account",""
650,"2018-09-18",107,"3905702049946",1,5,102,"Regular","Bank Account",""
651,"2018-09-18",321,"2479059269896",1,5,134,"Backstage","No Cash",""
652,"2018-09-18",107,"8703217336558",1,5,119,"Regular","No Cash",""
653,"2018-09-18",107,"3156998329545",1,5,79,"Regular","Bank Account",""
654,"2018-09-18",74,"7375461822569",1,5,47,"Group","Credit Card",""
655,"2018-09-18",107,"6279437762801",1,5,71,"Regular","Bank Account",""
656,"2018-09-18",107,"8291596189358",1,5,143,"Regular","Bank Account",""
657,"2018-09-18",74,"7423309501411",1,5,21,"Group","Bank Account",""
658,"2018-09-18",107,"2314674324062",1,5,20,"Regular","Cash",""
659,"2018-08-20",85,"4231198557414",1,5,6,"Early Bird","Cash",""
660,"2018-09-18",107,"1189595327780",1,5,12,"Regular","Cash",""
661,"2018-08-20",85,"1329593390620",1,5,139,"Early Bird","Cash",""
662,"2018-09-18",107,"1316104517678",1,5,73,"Regular","No Cash",""
663,"2018-09-18",107,"6372225391266",1,5,11,"Regular","Bank Account",""
664,"2018-09-18",107,"8469463970324",0,5,"","Regular","",""
665,"2018-08-20",85,"2858744964383",0,5,"","Early Bird","",""
666,"2018-09-18",107,"6359245818677",0,5,"","Regular","",""
667,"2018-09-18",267,"2881023914126",0,5,"","VIP","",""
668,"2018-09-18",107,"6474892689965",1,5,63,"Regular","Debit Card",""
669,"2018-09-18",107,"2490138820456",1,5,121,"Regular","Cash",""
670,"2018-09-18",107,"3377595133130",1,5,26,"Regular","Bank Account",""
671,"2018-09-18",107,"2397062423915",1,5,54,"Regular","Bank Account",""
672,"2018-09-18",107,"9504940050795",1,5,62,"Regular","Debit Card",""
673,"2018-09-18",107,"3505703355448",0,5,"","Regular","",""
674,"2018-08-20",85,"1139600338400",1,5,24,"Early Bird","No Cash",""
675,"2018-09-18",107,"8582184000474",1,5,101,"Regular","Cash",""
