Rating_id,ArtistPerformanceINT,SoundAndLightingINT,StagePresenceINT,OrganizationINT,OverallImpressionINT,Performance_Performance_id,Visitor_Visitor_id
6274,3,2,2,5,4,11,25
6275,2,1,3,5,3,14,25
6276,3,3,5,4,4,14,23
6277,2,3,4,5,3,11,23
6278,4,1,4,2,2,14,94
6279,2,5,5,5,3,12,94
6280,3,3,4,5,4,13,94
6281,5,4,4,3,3,14,44
6282,1,5,2,5,1,12,44
6283,4,5,5,5,5,13,63
6284,4,4,5,4,2,14,130
6285,3,2,2,5,5,11,123
6287,1,2,1,1,3,14,107
6288,5,5,5,5,5,12,107
6289,1,2,4,3,5,11,107
6290,5,2,3,1,5,12,131
6294,5,4,1,5,1,11,4
6295,1,1,1,4,5,13,4
6296,3,4,2,1,4,12,31
6297,5,1,5,4,5,11,31
6299,2,1,1,2,4,12,43
6300,5,3,5,1,2,13,142
6301,1,4,2,1,4,12,35
6302,3,5,1,3,3,12,47
6306,5,1,1,5,4,13,28
6307,4,2,2,4,5,14,28
6308,2,4,5,1,3,12,28
6309,5,5,3,1,2,12,64
6310,4,3,1,5,1,11,64
6311,1,5,4,3,3,13,68
6312,1,1,2,5,3,12,68
6313,1,1,2,3,4,14,129
6314,5,2,5,1,5,11,129
6315,1,1,1,3,4,13,34
6316,3,4,4,1,5,11,34
6317,4,5,4,3,2,13,133
6318,2,1,3,5,2,12,133
6319,5,1,4,5,4,11,133
6320,4,2,5,1,5,11,18
6321,2,3,2,4,4,13,84
6322,5,4,3,5,5,14,126
6323,2,1,4,4,4,12,49
6324,1,2,1,3,3,14,49
6325,3,3,2,1,3,14,119
6326,1,1,4,5,3,11,119
6327,5,5,2,4,4,12,67
6328,4,4,4,4,4,11,67
6332,4,3,2,5,3,13,134
6333,2,2,2,4,4,12,134
6334,5,4,3,5,4,14,56
6335,1,1,2,4,3,13,56
6336,3,1,3,5,5,11,56
6337,4,2,5,4,1,11,114
6338,4,5,4,4,3,14,98
6339,1,2,2,4,2,12,98
6340,2,4,5,1,4,11,98
6341,1,3,4,5,3,13,145
6342,5,4,3,1,2,12,61
6343,3,2,4,5,2,14,21
6344,3,3,4,4,4,13,21
6345,4,3,5,2,1,12,21
6346,2,2,2,3,4,13,148
6347,3,4,5,2,1,12,148
6348,3,3,3,5,3,11,148
6349,2,5,2,1,2,13,132
6350,4,3,2,2,4,13,24
6351,2,4,3,1,5,12,24
6352,2,5,5,2,3,14,24
6353,2,1,1,5,2,13,42
6354,5,2,4,2,3,11,42
6355,4,5,5,3,2,14,42
6356,1,3,1,2,1,14,79
6357,5,4,2,5,3,11,79
6359,3,5,4,5,4,11,136
6360,5,2,4,1,5,14,136
6361,1,4,4,2,5,13,37
6364,3,5,4,5,4,14,144
6365,3,1,4,5,2,13,144
6366,5,3,2,2,1,12,144
6369,3,1,5,1,2,11,135
6370,1,5,1,1,4,12,135
6371,5,1,3,4,3,13,135
6372,1,4,2,4,3,13,53
6373,4,1,5,4,3,13,80
6374,5,5,1,2,4,14,80
6375,1,4,2,1,4,11,80
6376,2,1,3,3,3,12,16
6377,2,2,3,1,5,13,16
6378,5,4,1,5,5,11,16
6379,1,1,4,4,2,14,122
6380,1,1,3,2,3,12,128
6383,4,3,3,2,3,12,105
6384,2,5,1,1,3,13,105
6385,4,1,4,3,2,14,105
6387,2,3,1,4,5,13,1
6388,2,3,5,5,5,12,1
6389,5,2,5,4,4,11,1
6390,2,5,5,1,5,14,20
6391,4,1,1,2,1,12,20
6392,1,4,1,4,4,14,138
6393,4,2,5,3,4,11,138
6394,4,2,1,3,3,14,127
6395,5,4,3,5,5,11,127
6396,1,5,1,5,5,13,6
6397,2,1,1,5,2,12,104
6398,1,4,4,5,5,11,13
6399,4,1,4,2,1,13,13
6400,2,2,2,4,2,14,51
6401,5,1,4,5,1,11,45
6402,3,1,1,3,2,14,45
6403,3,2,2,2,5,13,45
6408,1,3,5,4,4,13,26
6409,3,5,2,2,1,11,39
6410,2,5,3,5,1,13,39
6411,5,2,2,3,3,12,39
6412,5,1,3,1,4,11,97
6413,5,5,1,4,5,11,140
6417,2,1,3,2,3,14,60
6418,1,2,5,5,1,11,60
6420,3,4,5,5,3,14,100
6421,1,1,5,3,1,11,100
6422,3,5,5,2,2,14,70
6423,2,3,2,3,4,11,70
6424,2,3,4,3,1,13,11
6425,2,2,2,3,1,13,147
6426,3,5,1,4,5,14,147
6430,2,1,3,2,1,13,2
6431,2,4,5,3,4,13,118
6432,3,5,1,5,2,12,118
6433,5,4,1,5,5,11,118
6434,2,3,5,2,2,13,66
6435,3,5,2,5,1,14,76
6436,2,1,3,5,4,13,76
6437,2,4,3,1,1,14,90
6438,2,4,5,4,3,12,90
6439,4,3,1,2,4,11,90
6440,2,5,1,2,2,14,30
6441,2,5,2,4,2,12,30
6442,2,5,4,3,3,11,30
6443,3,2,4,1,1,13,110
6444,2,5,4,3,4,12,110
6445,1,2,3,4,3,11,125
6446,1,1,4,1,5,13,125
6447,1,4,5,3,3,12,125
6448,1,5,1,2,4,13,46
6449,3,3,3,5,1,14,46
6450,5,2,1,5,4,11,46
6451,4,3,1,4,5,12,52
6452,1,2,4,1,3,13,52
6453,2,5,5,5,3,11,52
6454,4,2,5,5,2,12,103
6455,5,4,1,4,5,13,103
6456,3,1,3,3,3,11,103
6457,5,1,3,1,2,11,87
6458,4,2,5,1,1,12,87
6459,4,5,2,4,5,14,87
6460,4,2,1,4,3,13,111
6461,2,5,3,1,2,12,111
6462,3,2,1,3,3,11,82
6468,2,1,3,3,5,13,38
6469,2,4,5,5,4,12,38
6470,1,3,2,4,3,14,38
6474,1,2,3,2,1,14,62
6475,1,1,2,4,2,14,102
6476,3,3,4,2,2,13,102
6477,2,1,4,3,1,12,102
6478,5,2,1,4,5,12,150
6479,3,2,5,3,3,13,150
6480,2,3,4,2,5,14,150
6481,3,3,3,2,1,12,141
6485,5,1,4,5,3,13,59
6486,3,1,3,2,1,14,59
6487,3,2,1,5,5,12,59
6488,2,3,4,2,4,12,113
6489,5,5,4,3,2,11,113
6490,2,3,3,3,2,13,113
6491,3,4,2,2,4,12,27
6492,1,5,1,1,2,13,27
6493,3,4,2,2,2,12,32
6494,4,4,5,4,4,11,32
6495,2,4,3,1,2,11,55
6496,2,4,2,2,3,14,55
6497,1,5,5,4,1,14,10
6498,3,1,1,3,4,13,10
6499,4,4,3,5,4,12,74
6500,4,5,1,4,5,13,74
6501,4,2,5,1,5,11,72
6502,2,3,4,4,2,14,50
6503,4,1,3,2,4,11,50
6504,1,2,3,4,3,11,99
6505,5,4,1,3,1,12,99
6507,2,5,5,5,5,13,78
6508,3,1,2,3,4,14,78
6509,1,3,3,5,1,12,75
6510,4,5,4,4,5,14,75
6511,1,1,5,1,3,11,75
6512,4,4,1,1,3,14,73
6513,5,3,5,1,2,12,73
6514,2,4,4,5,1,12,8
6515,2,2,4,4,2,13,8
6516,5,5,1,1,5,13,58
6517,2,3,1,5,5,14,58
6518,3,1,4,3,2,12,58
6519,3,4,5,5,3,14,101
6520,2,1,5,5,5,13,12
6521,5,5,2,2,4,11,12
6522,4,1,4,2,3,14,12
6523,4,1,4,4,3,12,120
6524,3,5,2,4,4,13,86
6525,5,3,4,4,3,12,15
6526,3,1,2,1,2,13,15
6527,5,5,3,4,3,11,15
6528,5,5,1,5,2,13,14
6529,3,5,2,2,4,14,14
6530,3,2,4,4,1,12,14
6531,3,1,1,1,2,12,22
6532,2,2,2,5,1,12,137
6533,5,4,4,5,4,11,137
6535,2,1,4,5,2,13,7
6536,4,2,3,3,3,13,71
6537,3,2,3,2,3,14,71
6538,1,4,4,4,1,11,71
6539,2,5,2,2,2,11,96
6540,3,1,2,1,2,12,115
6541,5,1,5,1,4,14,115
6542,2,5,4,3,4,13,115
6543,1,2,3,1,3,12,17
6544,5,5,2,2,1,12,89
6545,5,4,3,2,1,14,57
6546,1,2,4,3,5,12,57
6547,2,1,2,1,5,13,106
6548,5,1,1,1,2,14,106
6549,3,2,5,5,2,13,69
6550,5,2,1,5,3,13,9
6551,4,4,2,2,5,14,9
6552,4,4,4,3,2,12,9
6553,2,2,5,5,3,11,19
6554,2,5,5,2,2,12,19
6555,4,4,1,5,5,13,19
6556,5,5,5,2,1,11,77
6557,2,5,5,4,2,12,77
6558,5,5,5,5,3,12,36
6559,5,4,2,2,4,13,36
6560,4,2,4,5,5,11,65
6561,2,4,5,4,5,14,33
6562,5,4,5,2,4,12,33
6563,5,2,5,1,1,13,33
6564,3,1,5,3,3,12,93
6565,5,2,2,2,3,14,93
6566,4,2,3,3,5,13,93
6567,2,2,2,1,5,12,117
6568,2,5,2,4,1,11,117
6569,4,5,5,4,3,13,92
6570,1,1,4,5,4,13,88
6571,2,2,2,4,5,14,88
6572,1,3,3,5,4,11,88
6573,3,4,3,2,4,12,109
6574,5,5,1,5,5,14,109
6578,1,2,5,3,2,13,139
6579,5,3,1,1,5,11,41
6580,3,2,4,5,1,13,41
6581,2,2,4,1,4,12,41
6582,5,4,4,2,1,12,85
6583,4,3,3,5,2,14,85
6584,5,5,3,1,5,13,85
6585,4,4,1,3,4,13,108
6587,2,5,2,2,4,13,5
6588,1,3,2,4,5,12,5
6589,1,2,5,2,1,13,91
6590,3,4,4,2,2,14,91
6591,4,5,2,4,2,11,91
6592,4,1,3,3,4,11,48
6593,5,2,2,1,4,12,116
6594,3,1,3,5,3,11,116
6595,5,2,1,5,1,14,116
6596,3,3,2,4,5,14,29
6597,2,2,3,4,4,12,29
6598,1,1,3,3,2,13,29
6599,5,2,3,3,4,12,121
6600,2,2,4,5,3,13,121
6601,2,2,3,5,1,14,112
6602,2,2,1,5,3,14,143
6603,5,4,4,1,2,12,143
6604,4,1,3,4,5,11,143
6605,5,2,1,3,4,11,83
6606,5,3,5,2,1,14,83
6607,4,2,1,5,1,14,40
6608,2,3,1,2,4,11,40
6609,2,4,3,4,2,12,40
6610,3,3,2,3,3,11,95
6611,2,5,4,5,3,12,95
6612,2,1,2,3,3,14,95
6613,1,4,5,5,5,11,146
6614,1,1,2,3,4,13,146
6615,3,5,5,5,4,14,146
8858,4,5,3,5,4,17,20
8859,1,1,5,1,5,15,30
8860,4,4,4,2,2,15,109
8861,3,3,1,3,3,15,62
8862,5,4,5,4,1,17,62
8863,5,4,4,1,3,16,127
8864,5,1,5,4,1,17,127
8865,1,2,1,1,1,15,45
8866,2,4,4,2,3,17,45
8867,5,5,5,2,3,17,6
8868,2,3,4,5,2,16,6
8869,1,3,3,1,4,15,27
8870,1,1,3,2,3,16,123
8871,5,2,1,2,2,15,123
8872,5,1,5,5,2,16,56
8873,3,4,2,3,5,15,56
8874,5,3,1,4,4,16,125
8875,2,5,5,1,1,17,125
8876,1,2,4,2,2,15,125
8877,1,4,1,1,3,16,17
8878,1,5,1,4,5,15,11
8882,2,5,1,1,2,16,51
8883,1,3,5,1,3,17,51
8886,3,4,1,3,1,17,130
8887,1,2,4,4,1,17,47
8888,3,3,5,2,5,16,47
8889,5,2,1,5,1,15,47
8893,5,1,2,2,1,16,65
8894,2,5,1,4,5,16,1
8895,3,2,4,3,1,15,15
8896,3,4,3,5,2,17,15
8899,2,2,5,3,5,16,4
8900,2,4,3,5,5,16,142
8904,3,4,5,3,4,16,75
8905,3,4,3,5,5,15,75
8906,1,5,3,4,2,17,145
8907,3,5,1,2,2,16,145
8908,3,5,5,5,3,15,68
8909,1,4,3,4,3,17,68
8910,3,4,1,3,3,15,23
8911,5,4,4,3,3,16,23
8912,2,2,2,4,5,17,23
8913,2,3,1,1,2,17,2
8914,4,1,3,1,4,16,2
8915,5,1,2,4,1,15,2
8916,2,2,3,2,5,17,38
8917,3,1,5,4,1,15,38
8918,2,2,3,4,1,16,38
8919,1,5,1,1,3,17,107
8920,4,1,4,1,2,16,107
8921,4,5,3,1,1,15,107
8922,3,1,3,2,3,16,141
8923,3,3,5,1,3,15,141
8924,4,4,3,4,1,15,85
8925,5,2,1,2,1,17,44
8926,5,2,4,4,1,15,58
8927,4,3,1,3,3,17,8
8928,2,1,3,1,1,15,8
8929,1,1,2,2,5,16,53
8930,2,2,1,2,1,17,53
8931,2,4,1,5,3,15,53
8932,3,4,2,1,3,16,74
8936,5,1,5,3,3,17,69
8937,2,4,1,4,3,15,16
8940,5,4,1,3,1,17,146
8941,5,1,1,4,4,15,146
8942,2,2,5,1,4,16,122
8943,2,1,4,2,4,15,28
8944,1,1,2,2,4,17,28
8945,3,5,4,4,3,16,28
8947,5,1,2,4,5,16,140
8948,3,3,3,5,5,15,140
8949,1,4,3,5,4,17,140
8950,2,5,2,4,1,15,70
8951,2,4,1,5,2,17,117
8952,3,5,2,3,2,15,117
8953,4,1,2,3,2,16,117
8954,5,1,3,1,5,15,80
8955,3,2,3,5,1,17,80
8956,1,5,2,1,5,16,80
8960,4,4,2,3,3,17,131
8961,1,2,4,3,5,16,131
8962,5,5,5,3,5,15,66
8963,3,3,2,5,1,17,66
8964,4,3,2,3,2,16,66
8965,1,2,4,2,5,15,59
8966,2,3,5,4,3,17,59
8967,2,2,4,1,2,16,59
8968,3,5,5,3,3,15,48
8975,4,5,5,3,4,17,114
8976,4,3,3,5,5,15,114
8977,3,4,4,4,5,16,114
8978,4,2,2,3,3,16,9
8983,2,1,5,3,1,15,133
8984,5,1,5,4,4,16,133
8985,2,3,1,5,3,17,133
8986,1,3,2,3,3,16,77
8987,4,3,1,4,1,17,77
8991,3,1,2,2,4,17,83
8992,2,5,5,5,4,16,83
8993,3,1,4,4,4,17,13
8994,4,2,3,5,3,15,13
8995,3,5,2,4,4,15,126
8996,1,3,4,5,1,16,126
8997,1,5,1,1,2,16,87
9000,3,2,3,4,1,15,52
9001,4,4,2,2,2,17,52
9002,1,2,1,1,3,16,52
9003,3,5,3,3,1,16,148
9004,1,2,5,2,4,15,148
9005,1,3,3,3,4,17,43
9006,1,2,2,1,4,15,43
9007,2,2,2,2,3,16,36
9008,1,3,4,5,1,17,105
9009,4,5,1,5,5,15,105
9010,1,4,5,3,1,15,98
9011,3,1,1,3,2,17,60
9012,4,1,2,4,1,16,60
9014,1,4,2,4,2,16,31
9015,2,3,3,5,1,17,31
9016,3,2,2,2,3,17,150
9017,3,4,2,2,3,16,150
9018,2,5,4,3,1,17,5
9019,3,2,4,2,4,15,121
9020,2,3,4,2,4,17,121
9025,4,2,4,1,5,15,95
9026,2,2,5,2,3,16,95
9027,4,3,1,4,4,17,95
9028,3,5,4,3,1,17,41
9031,1,4,5,4,2,17,135
9032,2,3,3,2,2,15,135
9033,3,3,5,4,2,16,135
9034,1,5,3,4,2,16,25
9035,3,5,5,4,4,17,25
9036,1,2,2,3,2,15,25
9037,4,5,5,3,3,15,49
9038,2,5,4,3,2,16,49
9039,2,3,3,5,4,17,49
9040,2,2,2,1,1,16,19
9041,2,2,2,5,2,17,19
9042,4,2,5,5,2,15,19
9045,1,1,5,2,3,16,137
9046,1,3,4,3,5,15,72
9047,3,3,2,5,1,16,93
9054,3,3,4,2,3,15,3
9055,5,3,1,1,4,16,3
9056,3,5,5,1,2,17,3
9057,5,2,4,3,2,16,81
9058,1,3,5,1,5,15,81
9059,2,1,1,1,5,17,81
9060,1,4,3,3,1,16,21
9064,1,1,4,5,3,17,144
9065,2,1,4,3,3,17,143
9066,1,5,5,5,2,16,86
9067,4,4,1,5,2,15,86
9068,3,3,5,3,5,17,86
9071,1,3,3,3,2,17,32
9072,5,3,2,4,3,15,32
9076,1,1,5,4,2,15,82
9077,3,2,4,5,3,16,82
9078,2,5,5,2,5,15,29
9079,2,5,2,4,2,15,103
9080,1,3,5,5,5,17,10
9081,2,4,5,1,1,15,10
9082,4,5,2,4,5,15,97
9083,2,2,5,2,5,17,97
9087,1,4,4,1,1,17,46
9088,3,2,4,3,3,15,46
9091,4,4,1,5,5,17,110
9092,2,1,2,3,4,15,110
9093,5,4,3,3,3,16,110
9094,1,4,2,1,5,16,120
9095,5,2,1,5,5,16,139
9102,4,1,1,5,5,17,73
9103,5,3,5,4,4,16,96
9105,3,1,5,1,4,17,40
9106,4,3,3,5,5,15,40
9107,5,4,1,2,4,16,40
9108,5,5,5,5,3,15,64
9109,3,3,4,2,3,17,64
9110,1,4,1,3,2,16,64
9111,3,3,4,3,5,16,101
9112,5,2,2,3,2,15,101
9113,1,5,4,1,2,17,101
9114,3,2,1,3,3,15,37
9116,4,2,2,3,4,16,67
9117,1,3,5,1,4,17,67
9118,5,3,3,4,1,17,35
9119,4,3,1,1,5,15,104
9120,5,1,2,5,5,17,104
9121,4,3,2,4,3,16,104
9122,2,5,2,2,4,16,78
9123,5,4,5,5,5,15,55
9124,3,2,2,1,2,16,55
9125,5,1,5,3,1,17,55
9126,4,3,1,2,5,15,100
9127,1,2,5,4,1,16,119
9128,5,5,1,5,5,17,106
9129,1,1,3,5,1,16,106
9130,4,1,4,4,2,16,108
9131,4,5,2,4,1,15,108
9132,3,1,4,2,2,15,92
9133,5,1,4,4,5,17,92
9137,4,1,4,3,5,16,50
9138,4,2,5,1,3,17,84
9139,5,3,4,2,5,16,102
9143,3,2,2,4,1,15,138
9144,5,3,2,1,3,17,136
9145,3,3,2,5,5,16,136
9146,3,4,5,5,4,16,57
9147,2,1,1,1,4,15,26
9148,2,5,1,4,1,17,147
9149,5,4,5,5,5,16,147
9150,4,3,1,3,3,15,147
9151,4,3,5,3,4,17,116
9152,4,4,4,5,1,15,116
9153,3,3,2,5,3,15,54
9154,1,2,5,4,2,17,54
9155,4,2,1,3,4,16,129
9156,2,5,3,4,2,17,112
9157,5,5,3,3,5,16,118
9158,3,2,5,3,5,17,22
9165,3,5,3,3,3,15,79
9166,3,5,1,2,1,17,79
9167,2,5,3,1,3,16,132
9168,2,4,3,4,5,15,132
9169,3,5,3,3,5,16,33
9170,5,2,2,4,4,17,76
9171,5,2,5,2,1,15,61
9172,1,2,3,2,2,17,61
9173,3,1,5,1,4,16,61
9175,2,5,1,5,2,16,18
9176,5,5,4,3,4,15,18
9177,5,1,5,2,5,17,18
9178,1,4,4,1,5,16,71
9179,1,3,2,5,1,15,71
9180,1,1,5,5,1,16,88
9181,5,1,4,2,2,17,89
9182,4,1,5,4,1,16,89
9183,1,1,2,2,5,15,89
9184,5,4,1,4,2,16,99
9187,5,1,4,5,3,16,149
9193,2,5,2,5,5,15,94
9194,2,3,1,4,4,16,94
9195,3,2,4,4,2,17,94
9196,1,1,5,3,5,17,14
9197,2,3,2,2,5,15,14
9198,2,2,5,3,2,16,14
9202,2,5,1,4,5,15,12
9203,3,2,2,2,1,17,12
9204,4,3,4,4,3,15,115
9205,5,2,1,2,5,16,115
9206,4,5,5,3,1,15,111
9207,2,4,1,4,4,16,111
9208,5,5,1,2,2,15,134
9209,5,3,2,5,5,17,124
9210,2,3,1,5,1,15,34
9211,1,1,4,2,1,17,34
9212,3,2,2,5,3,16,34
9216,1,5,4,5,5,15,24
9217,2,3,5,5,4,17,24
9218,1,3,4,1,2,15,42
9219,2,3,2,4,4,17,42
9220,5,5,2,4,1,16,42
9221,4,5,5,3,2,15,113
9222,4,5,2,1,5,17,113
9223,4,4,4,3,3,15,128
9224,1,3,1,4,3,16,128
9225,2,1,3,4,1,17,39
9226,2,5,1,1,3,15,39
9227,1,5,3,3,5,16,39
9228,5,1,5,3,5,15,90
9229,2,4,5,4,4,17,90
9230,3,3,2,3,2,16,90
9234,3,1,5,1,3,16,63
9235,2,5,4,4,1,16,91
9236,5,5,1,5,1,15,91
9237,2,3,5,1,5,17,91
9238,4,3,1,5,2,16,7
10812,3,5,2,4,5,19,7
10813,5,3,3,4,5,20,7
10814,3,3,3,2,5,21,7
10815,4,3,3,3,5,20,123
10816,2,4,1,1,2,21,123
10817,5,1,2,4,1,18,123
10818,5,5,1,5,4,19,120
10819,4,4,5,2,1,19,146
10820,4,2,4,2,2,18,146
10821,1,5,2,1,4,20,37
10822,4,5,2,4,3,19,37
10823,5,2,1,2,1,18,37
10824,1,5,1,1,1,21,80
10825,4,5,1,3,5,19,116
10826,4,2,3,5,3,21,116
10827,3,1,5,1,4,18,116
10828,5,2,3,5,3,19,18
10829,1,5,2,4,4,18,18
10830,1,4,4,3,4,21,18
10831,2,1,1,2,4,21,103
10832,5,3,3,3,4,20,103
10833,4,3,2,4,3,19,103
10834,4,1,4,2,3,21,71
10835,2,4,5,1,3,18,111
10838,1,1,5,3,3,20,49
10839,2,5,2,1,3,21,49
10840,2,3,4,1,2,18,112
10841,4,1,1,5,5,21,137
10842,1,2,1,1,4,18,137
10843,4,1,2,5,2,20,137
10844,2,3,3,2,5,18,55
10845,4,1,4,4,5,18,20
10846,2,5,3,2,4,20,20
10847,3,4,1,4,3,21,20
10848,1,4,3,2,5,18,67
10849,1,5,3,5,4,20,67
10850,5,1,5,2,1,21,67
10851,1,4,2,4,2,21,44
10852,5,1,4,2,5,19,106
10853,5,4,1,2,2,18,77
10855,5,5,5,2,5,19,138
10856,4,3,5,1,5,21,138
10857,3,5,2,2,5,21,127
10858,5,2,1,4,1,19,127
10859,2,1,5,5,5,18,127
10862,3,2,4,3,2,21,90
10863,5,5,2,1,1,19,90
10864,4,2,2,5,2,18,90
10866,3,4,3,3,2,20,96
10867,5,5,5,5,5,18,96
10868,4,3,2,4,5,20,121
10869,4,3,3,4,2,19,121
10870,1,5,1,1,2,18,121
10871,3,3,5,1,5,19,1
10872,5,1,3,4,1,21,1
10873,5,1,1,3,3,18,1
10874,5,4,4,3,3,18,141
10875,5,3,4,2,5,21,102
10876,1,5,2,3,2,18,66
10877,1,1,5,2,5,19,66
10878,3,4,3,2,3,20,66
10879,1,4,4,5,4,19,81
10880,5,1,3,3,5,21,81
10881,4,2,3,1,4,21,75
10887,2,1,5,4,3,20,58
10888,3,5,3,4,3,18,58
10889,4,4,5,2,5,21,58
10890,1,2,4,2,4,20,39
10891,3,1,3,5,4,19,39
10892,5,2,4,5,5,19,52
10893,3,4,2,3,2,20,52
10894,3,3,5,3,3,21,140
10895,1,3,1,2,2,20,22
10896,3,5,1,4,2,18,22
10897,2,2,3,1,4,21,22
10900,5,4,4,4,4,18,51
10901,1,1,2,5,5,19,51
10902,2,4,4,3,1,21,2
10903,4,2,5,1,1,20,2
10905,4,3,5,2,5,19,114
10906,5,3,4,2,1,20,114
10907,1,5,2,1,1,19,88
10908,1,5,2,3,2,21,88
10913,1,4,2,3,1,20,29
10914,3,2,3,4,4,18,29
10915,1,2,3,2,2,21,29
10916,4,4,4,1,3,19,25
10917,5,2,4,4,1,20,25
10918,1,4,4,4,4,18,25
10919,2,2,4,1,4,20,107
10920,1,3,1,5,5,19,9
10921,3,4,1,1,4,21,9
10922,4,2,1,1,5,18,9
10923,5,2,4,5,1,20,3
10924,3,3,4,2,3,18,3
10925,3,4,2,3,5,20,13
10926,2,2,4,4,2,19,13
10928,5,4,5,1,2,21,30
10929,3,3,2,3,2,19,56
10930,5,5,1,2,4,18,56
10931,1,3,5,4,1,20,56
10932,2,1,1,5,2,18,79
10936,5,4,1,1,3,20,47
10937,1,3,4,2,2,19,47
10938,4,2,2,3,3,21,47
10939,3,3,2,2,1,20,34
10940,5,2,2,5,4,18,34
10941,5,4,2,3,2,20,36
10942,4,1,1,1,1,19,117
10943,4,2,1,5,2,21,117
10946,2,3,2,3,4,20,128
10947,4,1,1,2,3,19,135
10948,3,4,4,1,1,21,135
10949,3,1,4,3,5,20,89
10950,3,4,1,3,2,20,99
10951,1,3,3,2,3,21,99
10952,1,4,5,3,3,18,144
10953,2,4,1,3,3,20,76
10954,3,2,3,1,2,19,76
10955,3,2,3,2,1,18,76
10956,3,4,1,5,4,21,65
10957,4,5,3,3,2,19,62
10958,1,5,2,2,5,21,62
10959,5,4,5,2,5,18,62
10960,1,3,3,5,4,20,91
10961,1,2,2,5,5,21,91
10962,3,1,1,4,2,19,91
10963,5,2,2,2,5,19,108
10964,2,4,4,5,1,21,145
10965,3,5,5,4,5,19,145
10966,2,2,5,3,1,20,87
10967,3,4,3,4,2,19,87
10968,4,1,3,2,1,21,87
10969,5,1,4,5,3,21,33
10970,2,4,5,2,3,19,74
10971,2,5,4,1,1,20,12
10972,5,2,1,3,1,19,12
10973,2,4,1,2,5,21,12
10974,4,5,2,2,4,19,92
10975,3,1,2,2,1,21,4
10976,4,4,3,4,3,20,4
10977,3,1,5,5,4,18,100
10978,4,5,5,5,1,19,100
10979,3,4,5,2,1,21,38
10981,1,2,2,1,4,18,15
10982,1,3,3,3,2,21,82
10986,2,5,5,5,5,21,129
10987,2,3,4,5,5,21,72
10988,4,4,2,3,1,18,40
10989,1,4,3,3,2,19,40
10990,1,4,2,4,2,20,40
10991,4,3,3,2,3,18,60
10993,1,1,1,4,4,21,139
10994,3,2,1,2,4,20,139
10997,1,1,3,3,5,19,46
10998,2,3,5,4,3,18,46
10999,3,2,4,3,5,20,46
11000,2,3,5,2,3,19,10
11001,2,5,2,3,1,21,10
11002,3,3,1,3,5,21,11
11003,1,4,3,1,5,18,11
11004,5,5,5,4,5,20,11
11005,1,1,3,2,4,21,122
11006,5,5,5,2,3,20,122
11007,5,2,4,4,3,19,122
11008,5,4,3,3,4,18,136
11009,1,3,3,3,3,20,136
11010,4,5,2,2,3,19,136
11011,3,3,1,3,4,20,131
11012,1,4,5,2,2,21,131
11015,4,1,5,4,4,18,109
11016,5,3,4,1,4,20,109
11017,4,3,5,2,4,20,97
11018,2,1,5,5,1,21,97
11019,4,1,4,4,1,19,95
11025,3,1,1,2,5,19,26
11026,3,1,1,3,4,20,26
11027,2,2,5,2,2,19,59
11028,2,1,5,2,5,20,59
11029,4,3,1,2,5,21,59
11030,1,1,1,4,1,19,24
11031,5,5,2,4,3,18,24
11032,2,3,1,5,4,21,24
11039,2,2,4,4,4,21,69
11042,2,3,4,4,3,18,113
11043,2,4,1,5,1,20,113
11044,2,4,5,4,5,21,143
11045,1,2,1,5,3,19,143
11046,3,1,5,2,1,20,143
11047,3,4,1,2,2,20,23
11048,5,1,1,2,2,21,23
11049,2,1,4,4,5,19,23
11050,2,2,1,1,5,18,48
11051,3,5,5,5,2,19,48
11052,5,5,2,4,4,21,48
11053,2,5,5,4,5,19,149
11054,2,2,3,3,3,21,149
11056,1,4,1,1,1,21,50
11057,5,3,3,5,2,20,50
11058,3,2,4,1,5,20,17
11059,1,2,4,1,1,18,17
11061,4,2,5,4,4,19,93
11062,2,1,3,3,1,21,93
11063,5,4,2,5,1,20,93
11064,1,2,5,5,3,18,57
11065,5,4,2,2,5,19,57
11066,5,4,1,2,4,21,57
11067,5,4,4,1,3,21,104
11068,4,4,5,3,3,18,104
11069,2,1,1,3,4,20,104
11070,2,4,4,3,5,18,35
11073,5,3,4,5,1,19,147
11074,3,5,2,2,1,20,147
11075,4,2,1,2,3,21,147
11076,2,3,4,5,3,19,61
11077,1,3,2,3,3,20,61
11078,5,5,3,3,2,18,105
11079,5,1,1,1,3,21,105
11080,4,3,3,2,2,20,105
11081,3,1,5,5,1,21,21
11082,2,3,1,2,1,20,21
11083,1,3,2,2,2,18,21
11087,3,4,4,3,1,21,31
11088,5,3,2,3,1,21,126
11089,4,5,5,1,4,20,126
11091,1,3,1,4,5,18,110
11092,1,4,2,5,2,21,110
11093,3,1,3,3,3,20,110
11094,4,4,4,5,4,20,148
11095,4,1,5,3,5,18,148
11096,3,5,3,5,2,21,148
11097,3,1,5,4,3,21,150
11098,3,4,2,4,4,20,150
11099,2,5,2,3,5,19,150
11100,1,4,4,2,3,20,68
11101,5,3,2,4,5,21,68
11102,3,1,4,4,2,19,68
11103,5,4,5,5,4,20,70
11104,2,3,3,5,3,19,70
11105,4,4,3,2,2,18,115
11106,1,3,3,2,5,21,115
11107,2,5,3,3,1,20,115
11108,1,3,4,1,3,20,133
11109,4,3,1,2,4,18,133
