Rating_id,ArtistPerformanceINT,SoundAndLightingINT,StagePresenceINT,OrganizationINT,OverallImpressionINT,Performance_Performance_id,Visitor_Visitor_id,RatingDate
2187,1,2,2,1,1,9,108,2017-08-26
2188,1,1,2,2,1,7,108,2017-08-27
2189,5,5,5,5,5,10,108,2017-08-24
2190,2,3,3,3,2,9,146,2017-08-24
2191,3,3,2,3,2,8,146,2017-08-27
2192,3,4,3,3,3,9,127,2017-08-22
2193,5,5,5,4,4,8,127,2017-08-28
2194,2,1,1,1,1,10,127,2017-08-28
2195,4,3,3,5,3,8,18,2017-08-24
2196,2,2,2,1,1,7,46,2017-08-23
2197,4,4,5,4,4,10,46,2017-08-26
2198,5,5,4,4,4,9,75,2017-08-29
2199,3,2,4,3,3,7,75,2017-08-27
2200,2,3,3,2,2,9,91,2017-08-28
2201,2,1,2,2,1,8,91,2017-08-23
2202,1,1,1,2,1,9,7,2017-08-24
2203,2,1,2,3,2,10,7,2017-08-26
2204,1,1,1,1,1,8,60,2017-08-22
2205,3,3,3,2,2,7,43,2017-08-26
2206,4,5,5,3,4,9,43,2017-08-24
2207,5,5,5,5,5,9,78,2017-08-28
2208,3,4,4,4,3,10,66,2017-08-25
2209,1,1,2,2,1,8,66,2017-08-23
2210,2,3,2,1,2,9,66,2017-08-23
2211,3,4,4,2,3,10,29,2017-08-23
2212,5,4,5,5,4,8,29,2017-08-22
2213,1,1,2,1,1,10,68,2017-08-22
2214,2,2,2,1,1,7,68,2017-08-25
2215,1,1,1,1,1,10,99,2017-08-23
2216,5,5,5,4,4,9,99,2017-08-23
2217,3,3,3,3,3,7,99,2017-08-23
2218,1,1,1,1,1,9,59,2017-08-28
2219,4,3,5,4,4,7,59,2017-08-24
2220,5,5,5,5,5,10,59,2017-08-26
2221,3,2,2,4,2,7,80,2017-08-28
2222,4,5,3,3,3,9,80,2017-08-23
2223,4,5,4,4,4,8,71,2017-08-23
2224,1,1,1,1,1,10,71,2017-08-22
2225,2,1,1,3,1,7,71,2017-08-26
2226,5,5,5,5,5,8,22,2017-08-29
2227,4,3,4,3,3,7,22,2017-08-23
2228,3,3,2,3,2,9,22,2017-08-25
2229,2,2,3,2,2,9,88,2017-08-29
2230,3,3,3,2,2,7,88,2017-08-27
2231,3,2,2,3,2,9,28,2017-08-27
2232,5,5,5,5,5,10,38,2017-08-23
2233,3,3,3,3,3,7,38,2017-08-22
2234,5,5,5,5,5,9,38,2017-08-27
2235,3,3,4,2,3,9,32,2017-08-24
2236,5,5,5,5,5,10,32,2017-08-26
2237,4,3,3,5,3,8,32,2017-08-23
2238,1,1,1,1,1,10,96,2017-08-29
2239,2,2,2,3,2,7,76,2017-08-23
2240,3,3,4,4,3,9,51,2017-08-23
2241,1,1,1,1,1,8,51,2017-08-26
2242,2,1,3,3,2,7,98,2017-08-24
2243,5,5,4,5,4,8,98,2017-08-26
2244,1,1,1,1,1,9,98,2017-08-25
2245,4,4,5,3,4,9,56,2017-08-23
2246,4,3,5,4,4,10,56,2017-08-29
2247,3,3,4,3,3,7,56,2017-08-22
2248,5,5,5,5,5,7,100,2017-08-25
2249,5,5,5,5,5,9,100,2017-08-29
2250,3,4,3,3,3,8,100,2017-08-22
2251,5,5,5,5,5,9,13,2017-08-22
2252,3,3,2,3,2,10,13,2017-08-22
2253,1,1,2,1,1,10,149,2017-08-23
2254,3,2,2,2,2,8,149,2017-08-22
2255,2,2,1,1,1,9,72,2017-08-22
2256,3,4,2,4,3,8,25,2017-08-23
2257,5,5,4,5,4,8,57,2017-08-23
2258,2,1,3,2,2,7,57,2017-08-23
2259,5,5,5,5,5,10,57,2017-08-27
2260,2,2,1,1,1,7,102,2017-08-27
2261,4,4,3,4,3,9,102,2017-08-28
2262,2,1,1,3,1,8,102,2017-08-26
2263,5,5,5,4,4,9,20,2017-08-27
2264,4,4,3,5,4,10,81,2017-08-24
2265,3,4,2,2,2,8,81,2017-08-28
2266,5,5,5,5,5,10,6,2017-08-23
2267,5,5,4,4,4,9,27,2017-08-29
2268,2,3,2,3,2,10,26,2017-08-28
2269,3,4,3,3,3,9,92,2017-08-25
2270,5,4,5,4,4,10,92,2017-08-29
2271,4,4,5,4,4,9,86,2017-08-26
2272,4,5,5,4,4,7,86,2017-08-24
2273,2,1,3,2,2,10,58,2017-08-24
2274,4,5,3,5,4,8,58,2017-08-25
2275,3,3,2,3,2,7,58,2017-08-28
2276,5,5,5,5,5,9,52,2017-08-25
2277,2,2,2,3,2,7,52,2017-08-29
2278,4,3,4,3,3,10,52,2017-08-23
2279,4,3,5,4,4,10,82,2017-08-23
2280,2,2,2,3,2,8,82,2017-08-28
2281,4,5,3,4,4,9,82,2017-08-24
2282,4,5,4,5,4,8,147,2017-08-24
2283,1,1,1,2,1,9,9,2017-08-22
2284,1,2,1,2,1,10,9,2017-08-29
2285,4,3,4,4,3,7,9,2017-08-26
2286,2,2,2,2,2,8,130,2017-08-22
2287,1,2,2,2,1,9,130,2017-08-28
2288,3,4,3,2,3,10,130,2017-08-22
2289,4,3,5,4,4,8,53,2017-08-24
2290,5,5,5,4,4,10,53,2017-08-27
2291,3,3,2,4,3,7,53,2017-08-29
2292,3,3,2,2,2,10,89,2017-08-28
2293,5,5,5,5,5,8,34,2017-08-26
2294,3,3,4,3,3,9,105,2017-08-22
2295,4,4,5,3,4,8,105,2017-08-29
2296,5,5,5,5,5,7,105,2017-08-28
2297,4,4,4,4,4,7,138,2017-08-25
2298,1,2,2,1,1,8,138,2017-08-22
2299,2,3,1,2,2,9,138,2017-08-23
2300,2,1,3,3,2,9,122,2017-08-28
2301,4,5,5,4,4,8,77,2017-08-22
2302,2,2,2,1,1,9,141,2017-08-25
2303,4,4,4,3,3,10,74,2017-08-27
2304,4,4,3,3,3,9,74,2017-08-29
2305,5,5,5,5,5,10,145,2017-08-25
2306,1,1,2,1,1,9,145,2017-08-25
2307,2,1,1,1,1,8,145,2017-08-24
2308,3,4,2,2,2,10,113,2017-08-26
2309,1,1,1,2,1,9,113,2017-08-27
2310,4,5,4,5,4,10,95,2017-08-25
2311,2,1,2,3,2,9,121,2017-08-26
2312,1,1,2,1,1,8,121,2017-08-22
2313,1,1,1,2,1,9,1,2017-08-24
2314,5,5,5,5,5,7,1,2017-08-22
2315,2,1,3,1,1,8,1,2017-08-23
2316,1,1,1,2,1,10,44,2017-08-29
2317,4,4,3,4,3,8,44,2017-08-29
2318,4,3,3,5,3,10,11,2017-08-26
2319,1,2,2,1,1,8,11,2017-08-22
2320,5,5,4,5,4,8,69,2017-08-25
2321,2,3,2,1,2,9,69,2017-08-29
2322,4,5,4,3,4,7,116,2017-08-26
2323,3,2,2,3,2,8,116,2017-08-25
2324,1,2,2,1,1,8,30,2017-08-22
2325,2,1,2,3,2,9,30,2017-08-27
2326,2,1,3,3,2,10,30,2017-08-22
2327,1,2,1,1,1,9,65,2017-08-29
2328,2,1,3,3,2,8,65,2017-08-26
2329,2,2,3,3,2,7,65,2017-08-22
2330,4,3,5,3,3,9,55,2017-08-23
2331,4,3,4,4,3,10,55,2017-08-25
2332,1,1,1,1,1,7,55,2017-08-25
2333,3,4,4,4,3,7,143,2017-08-28
2334,4,5,3,5,4,8,143,2017-08-29
2335,5,5,5,4,4,7,3,2017-08-25
2336,1,2,1,1,1,9,94,2017-08-29
2337,2,3,1,1,1,8,94,2017-08-28
2338,4,4,5,5,4,10,84,2017-08-24
2339,4,3,3,3,3,9,37,2017-08-28
2340,1,1,1,1,1,10,37,2017-08-27
2341,2,1,3,3,2,8,125,2017-08-26
2342,3,3,4,2,3,9,150,2017-08-24
2343,3,4,4,2,3,8,150,2017-08-25
2344,4,4,4,3,3,10,136,2017-08-22
2345,1,2,2,1,1,8,136,2017-08-25
2346,4,5,4,4,4,8,62,2017-08-27
2347,4,4,4,3,3,9,62,2017-08-26
2348,4,3,5,5,4,10,62,2017-08-25
2349,2,3,1,3,2,10,112,2017-08-25
2350,4,4,4,3,3,7,112,2017-08-25
2351,2,2,1,2,1,8,112,2017-08-23
2352,4,5,5,3,4,10,21,2017-08-29
2353,1,1,1,1,1,7,101,2017-08-22
2354,3,3,3,2,2,8,24,2017-08-22
2355,3,3,2,4,3,7,24,2017-08-24
2356,5,4,5,4,4,9,24,2017-08-24
2357,1,1,1,1,1,9,63,2017-08-23
2358,2,2,1,3,2,8,63,2017-08-26
2359,2,3,2,3,2,7,63,2017-08-24
2360,5,5,4,5,4,10,64,2017-08-28
2361,3,2,4,2,2,8,64,2017-08-24
2362,5,4,5,4,4,7,64,2017-08-27
2363,3,4,3,4,3,10,70,2017-08-26
2364,4,5,4,3,4,9,70,2017-08-28
2365,4,4,3,3,3,7,70,2017-08-23
2366,3,4,2,4,3,7,117,2017-08-29
2367,3,4,3,4,3,10,5,2017-08-25
2368,4,3,5,3,3,9,142,2017-08-24
2369,2,1,2,2,1,8,142,2017-08-26
2370,4,5,3,4,4,9,133,2017-08-29
2371,2,1,3,2,2,8,133,2017-08-22
2372,2,2,1,1,1,10,133,2017-08-29
2373,3,2,3,2,2,9,93,2017-08-28
2374,2,1,2,1,1,9,135,2017-08-26
2375,1,1,1,1,1,7,135,2017-08-29
2376,3,2,3,2,2,8,135,2017-08-29
2377,4,4,4,3,3,9,12,2017-08-29
2378,1,1,1,1,1,9,104,2017-08-29
2379,3,3,4,2,3,7,104,2017-08-27
2380,2,2,3,3,2,8,139,2017-08-23
2381,4,4,5,3,4,7,139,2017-08-23
2382,4,3,5,4,4,7,115,2017-08-25
2383,4,5,5,5,4,10,129,2017-08-22
2384,2,3,2,2,2,8,129,2017-08-29
2385,4,4,5,4,4,10,111,2017-08-27
2386,3,2,2,3,2,9,134,2017-08-29
2387,2,2,1,2,1,8,132,2017-08-29
2388,2,2,3,3,2,10,132,2017-08-27
2389,4,4,5,5,4,8,118,2017-08-27
2390,5,5,5,5,5,9,118,2017-08-22
2391,1,2,1,1,1,7,41,2017-08-22
2392,4,3,5,5,4,8,41,2017-08-26
2393,2,2,2,2,2,9,119,2017-08-22
2394,2,1,3,2,2,7,119,2017-08-25
2395,5,4,5,5,4,8,87,2017-08-27
2396,2,3,3,3,2,9,87,2017-08-25
2397,1,1,1,2,1,7,87,2017-08-27
2398,5,4,5,5,4,9,67,2017-08-22
2399,2,3,1,2,2,7,67,2017-08-22
2400,5,5,5,5,5,8,67,2017-08-25
2401,3,4,2,4,3,9,47,2017-08-27
2402,5,4,5,5,4,10,47,2017-08-27
2403,3,2,3,4,3,10,4,2017-08-26
2404,1,2,1,1,1,8,4,2017-08-22
2405,3,2,2,4,2,7,4,2017-08-23
2406,4,4,3,5,4,10,61,2017-08-26
2407,2,3,1,3,2,7,61,2017-08-28
2408,4,3,5,3,3,7,35,2017-08-26
2409,5,5,5,4,4,8,35,2017-08-22
2410,3,3,3,2,2,9,35,2017-08-29
2411,1,1,1,1,1,7,2,2017-08-27
2412,4,5,5,3,4,8,2,2017-08-25
2413,5,4,5,5,4,10,109,2017-08-26
2414,1,2,1,2,1,7,109,2017-08-24
2415,2,3,1,2,2,7,49,2017-08-23
2416,4,3,3,4,3,8,49,2017-08-28
2417,1,1,2,2,1,10,14,2017-08-22
2418,2,2,1,1,1,7,14,2017-08-25
2419,4,4,5,5,4,10,137,2017-08-29
2420,1,2,2,1,1,7,36,2017-08-29
2421,4,4,5,3,4,8,36,2017-08-29
2422,3,4,2,4,3,10,36,2017-08-26
2423,3,3,3,2,2,9,15,2017-08-28
2424,1,1,1,2,1,10,15,2017-08-28
2425,2,1,3,2,2,7,15,2017-08-23
2426,5,5,4,5,4,9,10,2017-08-25
2427,5,4,5,4,4,7,31,2017-08-27
2428,1,1,1,1,1,9,31,2017-08-26
2429,4,3,3,5,3,9,128,2017-08-24
2430,2,2,2,2,2,10,128,2017-08-29
2431,4,3,5,3,3,7,128,2017-08-26
2432,3,3,3,2,2,10,90,2017-08-26
2433,1,2,1,1,1,9,90,2017-08-23
2434,2,2,1,1,1,7,90,2017-08-28
2435,5,4,5,5,4,9,39,2017-08-28
2436,5,5,4,5,4,10,39,2017-08-25
2437,1,1,2,1,1,9,107,2017-08-22
2438,1,1,1,2,1,10,103,2017-08-26
2439,1,1,1,1,1,9,103,2017-08-27
2440,1,1,1,1,1,9,42,2017-08-24
2441,2,3,3,2,2,8,42,2017-08-23
2442,3,4,3,3,3,7,40,2017-08-29
2443,2,3,2,1,2,10,40,2017-08-22
2444,3,4,4,2,3,9,123,2017-08-28
2445,5,5,4,5,4,8,123,2017-08-29
2446,3,2,3,4,3,10,123,2017-08-24
2447,4,4,3,4,3,7,17,2017-08-25
2448,5,5,4,4,4,10,17,2017-08-27
5015,4,4,4,4,4,12,124,2017-08-27
5016,1,2,1,1,1,11,124,2017-08-26
5017,3,2,4,2,2,14,124,2017-08-30
5018,4,3,3,5,3,14,54,2017-08-29
5019,3,3,3,2,2,11,54,2017-08-24
5020,4,5,4,3,4,13,54,2017-08-25
5021,1,2,2,1,1,14,3,2017-08-30
5022,2,2,3,1,2,11,81,2017-08-29
5023,2,1,1,3,1,12,149,2017-08-25
5024,1,1,1,2,1,14,149,2017-08-27
5025,3,4,3,3,3,12,25,2017-08-24
5026,3,2,2,3,2,13,23,2017-08-24
5027,1,2,2,1,1,11,94,2017-08-25
5028,2,1,2,3,2,14,44,2017-08-27
5029,2,1,3,2,2,13,44,2017-08-29
5030,3,3,3,3,3,12,63,2017-08-28
5031,3,2,4,4,3,11,130,2017-08-29
5032,1,1,1,2,1,12,130,2017-08-24
5033,5,4,4,5,4,14,130,2017-08-25
5034,3,2,4,4,3,12,123,2017-08-23
5035,4,4,5,4,4,13,123,2017-08-25
5036,2,3,3,2,2,14,107,2017-08-26
5037,1,2,2,1,1,12,107,2017-08-30
5038,2,3,2,3,2,13,131,2017-08-26
5039,1,1,1,1,1,12,131,2017-08-25
5040,4,4,3,3,3,14,131,2017-08-30
5041,5,5,4,4,4,14,4,2017-08-26
5042,1,1,2,1,1,11,4,2017-08-25
5043,2,1,1,1,1,14,31,2017-08-26
5044,4,3,3,5,3,13,31,2017-08-30
5045,3,4,3,2,3,12,31,2017-08-23
5046,5,5,5,5,5,11,43,2017-08-26
5047,3,3,4,3,3,12,142,2017-08-28
5048,5,4,4,5,4,13,35,2017-08-23
5049,2,1,1,3,1,14,35,2017-08-28
5050,5,4,4,5,4,11,35,2017-08-28
5051,3,2,2,3,2,11,47,2017-08-25
5052,4,3,3,5,3,12,47,2017-08-30
5053,4,4,4,4,4,14,28,2017-08-23
5054,1,1,1,2,1,11,64,2017-08-26
5055,4,5,5,3,4,12,68,2017-08-28
5056,4,4,4,3,3,11,129,2017-08-28
5057,2,2,1,2,1,13,129,2017-08-26
5058,4,5,3,5,4,13,34,2017-08-28
5059,1,2,2,1,1,14,133,2017-08-24
5060,1,1,2,1,1,12,133,2017-08-29
5061,4,5,3,3,3,13,18,2017-08-25
5062,4,4,5,4,4,12,84,2017-08-27
5063,5,4,4,4,4,11,126,2017-08-29
5064,3,4,4,3,3,12,126,2017-08-24
5065,4,5,4,4,4,11,49,2017-08-24
5066,5,5,5,5,5,13,49,2017-08-23
5067,5,4,5,5,4,13,119,2017-08-28
5068,5,4,5,4,4,11,119,2017-08-24
5069,5,5,5,5,5,12,119,2017-08-28
5070,4,5,5,4,4,12,67,2017-08-27
5071,2,2,1,1,1,14,67,2017-08-25
5072,1,1,1,1,1,11,67,2017-08-26
5073,4,3,3,3,3,13,134,2017-08-30
5074,4,3,3,5,3,11,134,2017-08-27
5075,5,4,5,5,4,14,134,2017-08-24
5076,5,5,5,4,4,11,56,2017-08-27
5077,3,2,2,2,2,11,114,2017-08-23
5078,4,3,3,3,3,14,98,2017-08-29
5079,3,3,4,4,3,12,145,2017-08-27
5080,5,5,5,4,4,13,145,2017-08-25
5081,2,1,1,2,1,14,145,2017-08-29
5082,1,2,2,1,1,14,61,2017-08-27
5083,4,4,5,4,4,14,21,2017-08-23
5084,4,4,5,3,4,13,148,2017-08-25
5085,2,2,3,2,2,13,132,2017-08-25
5086,1,1,1,1,1,14,132,2017-08-30
5087,5,5,5,5,5,12,132,2017-08-28
5088,4,3,3,4,3,14,24,2017-08-24
5089,5,4,5,5,4,11,42,2017-08-28
5090,5,4,4,4,4,13,42,2017-08-27
5091,4,5,4,3,4,13,79,2017-08-24
5092,3,4,3,2,3,11,79,2017-08-24
5093,2,2,1,2,1,13,136,2017-08-29
5094,4,3,4,5,4,11,136,2017-08-28
5095,2,3,2,3,2,11,37,2017-08-28
5096,2,3,1,2,2,13,144,2017-08-25
5097,1,1,1,2,1,11,135,2017-08-25
5098,2,3,3,3,2,11,53,2017-08-25
5099,4,3,3,3,3,11,80,2017-08-24
5100,2,1,1,3,1,13,16,2017-08-26
5101,2,3,3,1,2,14,16,2017-08-23
5102,4,4,5,5,4,11,122,2017-08-30
5103,1,2,1,1,1,13,122,2017-08-26
5104,2,1,1,1,1,11,128,2017-08-23
5105,4,4,3,4,3,11,105,2017-08-25
5106,5,5,5,5,5,13,105,2017-08-30
5107,1,1,2,1,1,12,105,2017-08-23
5108,5,4,5,4,4,12,1,2017-08-28
5109,3,3,4,3,3,14,20,2017-08-25
5110,3,2,4,4,3,11,20,2017-08-24
5111,3,2,4,4,3,13,20,2017-08-28
5112,2,3,2,1,2,13,138,2017-08-27
5113,3,4,4,4,3,11,138,2017-08-29
5114,4,4,4,4,4,14,138,2017-08-25
5115,4,5,5,4,4,12,127,2017-08-27
5116,4,4,4,5,4,13,6,2017-08-30
5117,3,2,2,4,2,12,6,2017-08-24
5118,2,1,1,2,1,14,6,2017-08-25
5119,4,4,5,5,4,13,104,2017-08-23
5120,5,4,4,5,4,14,104,2017-08-28
5121,3,3,2,4,3,11,104,2017-08-26
5122,4,3,3,5,3,12,13,2017-08-24
5123,1,2,1,2,1,11,51,2017-08-29
5124,1,2,1,1,1,13,51,2017-08-24
5125,1,2,1,2,1,11,45,2017-08-26
5126,3,3,4,2,3,12,45,2017-08-27
5127,5,5,5,5,5,14,26,2017-08-24
5128,3,4,2,2,2,11,39,2017-08-28
5129,5,5,5,5,5,12,39,2017-08-30
5130,3,3,2,4,3,11,97,2017-08-24
5131,4,4,5,5,4,13,140,2017-08-30
5132,4,4,3,4,3,12,60,2017-08-24
5133,5,4,5,5,4,13,100,2017-08-29
5134,2,1,1,2,1,14,100,2017-08-23
5135,3,2,3,2,2,13,70,2017-08-24
5136,4,3,4,3,3,13,11,2017-08-28
5137,4,3,3,5,3,14,147,2017-08-26
5138,5,4,5,5,4,14,2,2017-08-30
5139,5,5,5,5,5,11,2,2017-08-26
5140,1,1,1,1,1,13,2,2017-08-23
5141,2,3,3,3,2,13,118,2017-08-30
5142,2,3,1,3,2,11,66,2017-08-25
5143,1,2,1,2,1,13,66,2017-08-30
5144,3,3,2,2,2,14,76,2017-08-26
5145,3,3,2,3,2,13,90,2017-08-24
5146,3,4,2,4,3,11,90,2017-08-27
5147,4,3,3,4,3,14,90,2017-08-23
5148,4,4,5,5,4,14,30,2017-08-29
5149,3,2,3,3,2,12,30,2017-08-30
5150,2,2,1,2,1,13,110,2017-08-24
5151,3,2,4,2,2,11,110,2017-08-29
5152,3,4,2,4,3,14,110,2017-08-23
5153,1,1,2,2,1,14,125,2017-08-30
5154,5,5,4,5,4,11,125,2017-08-28
5155,1,2,1,1,1,11,46,2017-08-29
5156,5,5,4,5,4,14,46,2017-08-26
5157,4,5,4,5,4,12,52,2017-08-28
5158,1,1,1,2,1,11,52,2017-08-26
5159,3,4,3,3,3,12,103,2017-08-28
5160,1,1,1,1,1,14,103,2017-08-29
5161,1,1,1,1,1,11,103,2017-08-23
5162,5,5,5,5,5,12,87,2017-08-28
5163,4,5,5,3,4,11,87,2017-08-24
5164,3,3,2,4,3,13,87,2017-08-30
5165,3,4,4,4,3,12,111,2017-08-28
5166,2,1,2,3,2,11,111,2017-08-29
5167,5,5,5,5,5,13,111,2017-08-27
5168,4,3,4,4,3,11,82,2017-08-26
5169,5,4,5,5,4,14,82,2017-08-24
5170,5,5,5,4,4,12,82,2017-08-26
5171,2,3,2,2,2,11,38,2017-08-28
5172,2,1,3,3,2,13,38,2017-08-27
5173,5,5,4,5,4,12,38,2017-08-26
5174,1,1,1,1,1,12,62,2017-08-24
5175,4,5,5,3,4,14,102,2017-08-23
5176,2,2,3,3,2,11,102,2017-08-25
5177,2,3,3,3,2,14,150,2017-08-23
5178,2,1,1,2,1,13,150,2017-08-28
5179,5,5,5,4,4,11,150,2017-08-23
5180,5,4,4,5,4,12,141,2017-08-24
5181,1,2,1,1,1,13,141,2017-08-30
5182,5,5,5,4,4,14,141,2017-08-30
5183,5,4,5,5,4,11,59,2017-08-27
5184,5,4,5,5,4,12,59,2017-08-26
5185,1,1,1,1,1,14,59,2017-08-29
5186,1,1,1,1,1,12,113,2017-08-29
5187,5,5,4,4,4,11,27,2017-08-25
5188,1,2,1,1,1,14,27,2017-08-30
5189,2,3,1,1,1,12,27,2017-08-24
5190,3,2,4,2,2,14,32,2017-08-25
5191,2,3,2,2,2,13,32,2017-08-29
5192,4,4,3,3,3,11,32,2017-08-28
5193,4,5,4,3,4,12,55,2017-08-25
5194,4,3,4,5,4,14,55,2017-08-28
5195,5,5,5,5,5,12,10,2017-08-23
5196,1,2,1,1,1,13,10,2017-08-26
5197,1,2,1,2,1,14,74,2017-08-23
5198,3,2,3,2,2,13,74,2017-08-25
5199,5,5,5,4,4,12,74,2017-08-23
5200,1,2,1,1,1,12,72,2017-08-25
5201,3,3,2,3,2,11,72,2017-08-25
5202,2,3,1,2,2,13,72,2017-08-30
5203,4,4,5,3,4,12,50,2017-08-27
5204,3,4,2,4,3,13,50,2017-08-29
5205,1,1,1,1,1,11,99,2017-08-28
5206,5,4,5,5,4,13,99,2017-08-28
5207,1,1,2,1,1,14,99,2017-08-28
5208,2,1,2,2,1,12,78,2017-08-24
5209,4,3,3,3,3,11,78,2017-08-28
5210,3,2,3,2,2,13,78,2017-08-25
5211,3,4,4,4,3,13,75,2017-08-23
5212,3,2,2,3,2,11,75,2017-08-23
5213,3,3,3,4,3,13,73,2017-08-24
5214,5,5,5,5,5,14,73,2017-08-23
5215,1,1,2,1,1,11,8,2017-08-29
5216,4,4,3,3,3,14,8,2017-08-29
5217,5,5,5,5,5,13,8,2017-08-28
5218,2,1,3,3,2,11,58,2017-08-24
5219,5,5,4,4,4,14,58,2017-08-29
5220,4,3,5,4,4,13,58,2017-08-27
5221,1,1,1,1,1,11,101,2017-08-30
5222,2,1,1,3,1,12,12,2017-08-30
5223,5,4,5,5,4,12,120,2017-08-29
5224,3,3,3,2,2,14,120,2017-08-26
5225,4,3,4,3,3,11,120,2017-08-28
5226,2,3,1,1,1,14,86,2017-08-26
5227,3,2,4,4,3,12,15,2017-08-26
5228,1,1,1,1,1,11,14,2017-08-26
5229,5,5,5,5,5,14,22,2017-08-24
5230,4,3,4,4,3,12,22,2017-08-26
5231,2,3,3,2,2,11,22,2017-08-26
5232,2,1,3,2,2,12,137,2017-08-30
5233,2,2,1,2,1,11,7,2017-08-25
5234,5,5,5,5,5,13,7,2017-08-24
5235,1,2,1,1,1,12,7,2017-08-26
5236,3,3,3,4,3,11,71,2017-08-26
5237,3,4,2,4,3,14,71,2017-08-29
5238,4,4,5,5,4,11,96,2017-08-28
5239,2,3,1,2,2,12,96,2017-08-24
5240,3,2,4,2,2,14,115,2017-08-29
5241,4,5,3,3,3,12,17,2017-08-28
5242,1,2,2,1,1,11,17,2017-08-25
5243,3,3,2,3,2,12,89,2017-08-24
5244,4,4,5,5,4,14,57,2017-08-30
5245,3,4,3,2,3,13,106,2017-08-25
5246,1,1,2,1,1,11,106,2017-08-27
5247,4,3,4,3,3,11,69,2017-08-25
5248,5,5,4,4,4,12,69,2017-08-25
5249,2,2,3,3,2,11,9,2017-08-26
5250,2,2,3,3,2,14,9,2017-08-25
5251,4,4,4,3,3,13,9,2017-08-24
5252,1,1,1,1,1,13,19,2017-08-23
5253,5,4,5,5,4,12,77,2017-08-29
5254,3,2,3,2,2,13,77,2017-08-29
5255,3,3,4,2,3,11,77,2017-08-24
5256,4,3,5,4,4,11,36,2017-08-26
5257,3,2,3,2,2,12,36,2017-08-24
5258,2,1,2,3,2,14,36,2017-08-23
5259,4,3,3,3,3,13,65,2017-08-23
5260,2,2,3,1,2,13,33,2017-08-29
5261,5,5,5,4,4,11,33,2017-08-30
5262,1,1,1,2,1,11,93,2017-08-28
5263,1,1,2,1,1,12,93,2017-08-29
5264,3,2,3,2,2,11,117,2017-08-30
5265,3,3,2,4,3,12,117,2017-08-30
5266,2,3,2,2,2,14,92,2017-08-23
5267,3,4,4,3,3,13,92,2017-08-29
5268,5,5,5,5,5,12,88,2017-08-26
5269,3,3,4,2,3,12,109,2017-08-30
5270,1,1,1,2,1,14,109,2017-08-25
5271,2,3,3,1,2,11,139,2017-08-28
5272,5,5,4,5,4,14,139,2017-08-28
5273,1,1,1,2,1,12,139,2017-08-28
5274,2,2,1,1,1,14,41,2017-08-30
5275,4,4,4,4,4,13,41,2017-08-29
5276,4,4,5,5,4,13,85,2017-08-23
5277,1,1,1,1,1,14,108,2017-08-30
5278,5,5,5,4,4,11,108,2017-08-29
5279,1,1,1,1,1,11,5,2017-08-23
5280,4,3,3,4,3,13,5,2017-08-29
5281,3,4,4,2,3,12,5,2017-08-27
5282,5,5,4,4,4,11,91,2017-08-25
5283,3,4,4,3,3,13,91,2017-08-27
5284,3,2,3,3,2,12,48,2017-08-28
5285,2,1,1,3,1,11,48,2017-08-24
5286,4,5,5,5,4,11,116,2017-08-30
5287,4,3,4,4,3,14,116,2017-08-30
5288,1,1,2,2,1,12,29,2017-08-28
5289,1,1,1,1,1,14,121,2017-08-30
5290,3,2,3,3,2,11,121,2017-08-30
5291,1,1,2,1,1,13,121,2017-08-29
5292,4,5,3,4,4,12,112,2017-08-26
5293,1,2,1,1,1,14,143,2017-08-30
5294,2,3,2,1,2,13,83,2017-08-28
5295,2,1,1,2,1,12,40,2017-08-30
5296,4,5,5,4,4,12,95,2017-08-24
5297,2,1,3,1,1,13,146,2017-08-28
5298,2,3,2,1,2,14,146,2017-08-25
5299,5,5,5,5,5,11,146,2017-08-28
7127,5,4,5,5,4,17,20,2017-08-27
7128,2,3,2,3,2,17,30,2017-08-26
7129,1,1,1,1,1,15,109,2017-08-25
7130,5,4,5,5,4,17,62,2017-08-24
7131,5,5,5,5,5,17,127,2017-08-26
7132,2,2,3,2,2,16,127,2017-08-27
7133,2,3,3,1,2,15,127,2017-08-30
7134,3,2,4,4,3,16,45,2017-08-29
7135,5,5,5,5,5,17,45,2017-08-29
7136,5,5,4,5,4,16,6,2017-08-30
7137,3,2,3,3,2,17,6,2017-08-31
7138,1,1,1,2,1,17,27,2017-08-30
7139,4,4,3,3,3,16,27,2017-08-29
7140,4,4,4,4,4,16,123,2017-08-27
7141,2,3,3,1,2,17,56,2017-08-31
7142,2,2,2,2,2,15,56,2017-08-31
7143,2,3,3,1,2,15,125,2017-08-31
7144,2,3,2,1,2,17,125,2017-08-24
7145,2,2,2,2,2,16,125,2017-08-28
7146,4,5,3,5,4,16,17,2017-08-26
7147,1,1,1,2,1,15,11,2017-08-27
7148,2,2,1,3,2,16,11,2017-08-25
7149,3,2,3,3,2,17,51,2017-08-27
7150,3,3,2,3,2,16,130,2017-08-29
7151,1,1,2,1,1,17,130,2017-08-26
7152,2,1,1,2,1,16,47,2017-08-25
7153,2,3,3,1,2,15,47,2017-08-27
7154,1,1,1,1,1,17,47,2017-08-27
7155,1,1,1,2,1,17,65,2017-08-31
7156,2,3,3,3,2,16,65,2017-08-28
7157,2,3,3,2,2,17,1,2017-08-24
7158,4,3,5,4,4,16,15,2017-08-26
